# Portals of Dereth: where each one stands and where it leads.
# name,from_cell,from_x,from_y,from_z,to_cell,to_x,to_y,to_z
# Cells are hex; the x/y/z are local to the cell's landblock.
# Regenerate with reference/scripts/data/portals.sh (reads the
# ACE world database, which is the community's reconstruction of
# retail's server data; the client has no copy of its own).
Portal Floor Walk,58740121,2.8,-122.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740121,2.6,-118.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740121,0.5,-122.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740121,-0.5,-118.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740122,-1.9,-130.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740122,-3.4,-127.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740122,2.6,-133.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740122,2.8,-127.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740122,-3.2,-134.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740122,2.6,-130.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,2.6,-137.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,-1.9,-137.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,4.8,-141.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,2.3,-143.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,-2.3,-142.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,2.6,-141.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740123,-2.4,-144.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,2.2,-149.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,2.0,-153.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,-2.2,-148.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,-2.2,-154.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,2.1,-145.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,2.4,-147.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,2.1,-151.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,-2.2,-146.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,-2.2,-150.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740124,-2.2,-152.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,1.9,-157.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,-3.2,-163.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,4.3,-162.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,5.0,-156.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,1.9,-164.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,1.9,-155.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,-2.1,-156.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740125,2.3,-162.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,-2.5,-167.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,-2.4,-166.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,-0.0,-171.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,-1.8,-171.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,2.3,-172.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,4.2,-172.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,-2.4,-169.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,1.4,-169.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,-0.2,-167.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740126,1.5,-166.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740127,5.0,-177.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740128,7.0,-122.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740128,9.9,-122.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740128,12.6,-122.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740128,7.5,-117.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740128,11.1,-116.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740128,14.3,-117.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740129,12.7,-126.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740129,9.7,-126.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740129,5.6,-126.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740129,13.0,-129.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740129,13.2,-131.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740129,13.3,-133.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,13.2,-137.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,5.6,-137.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,9.4,-137.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,12.9,-142.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,8.7,-141.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,13.2,-144.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,11.3,-137.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,7.5,-137.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,13.2,-135.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,10.7,-141.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012A,6.8,-141.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,13.6,-149.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,11.6,-146.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,13.8,-151.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,9.8,-150.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,13.4,-147.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,13.3,-146.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,7.8,-154.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,7.9,-152.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012B,12.9,-153.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,7.6,-162.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,12.4,-162.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,12.9,-156.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,7.6,-157.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,5.8,-162.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,12.9,-155.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,14.3,-161.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012C,7.5,-164.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,7.5,-166.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,6.6,-172.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,13.3,-167.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,12.1,-172.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,5.4,-166.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,7.0,-174.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012D,11.3,-174.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012E,10.5,-176.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012E,10.6,-180.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874012E,13.0,-182.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740137,17.1,-122.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740137,17.0,-119.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740137,17.1,-124.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740137,22.6,-116.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,22.7,-132.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,24.3,-132.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,17.1,-126.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,23.0,-134.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,17.2,-128.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,17.3,-130.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,17.4,-132.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,17.5,-133.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740138,15.3,-133.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,23.9,-136.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,17.4,-141.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,17.1,-137.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,15.2,-137.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,22.4,-141.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,17.4,-143.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740139,17.4,-139.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,21.9,-145.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,17.7,-145.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,23.8,-149.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,19.9,-149.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,23.9,-145.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,19.8,-145.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,22.0,-149.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013A,18.1,-149.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013B,17.8,-161.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013B,17.3,-157.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013B,20.1,-164.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013B,16.3,-162.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013B,18.0,-159.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,15.4,-172.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,16.9,-167.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,22.8,-174.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,22.7,-169.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,22.8,-167.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,21.7,-165.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,22.7,-170.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,22.7,-172.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,17.6,-174.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013C,17.3,-172.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,16.0,-177.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,17.0,-181.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,22.5,-182.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,17.4,-176.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,24.7,-182.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,22.7,-176.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874013D,23.8,-177.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,32.1,-116.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,27.9,-116.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,27.9,-120.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,27.9,-124.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,32.0,-120.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,32.0,-124.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,32.0,-122.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,32.2,-118.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,27.9,-118.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740145,27.8,-122.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,27.8,-128.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,28.0,-132.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,32.0,-128.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,32.0,-132.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,28.0,-126.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,28.0,-130.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,31.9,-126.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,32.0,-130.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,26.2,-132.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740146,33.8,-132.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740147,27.9,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740147,31.9,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740147,30.0,-136.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740147,33.9,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740147,25.7,-136.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,33.0,-153.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,33.9,-145.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,29.9,-145.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,29.2,-149.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,32.8,-149.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,29.3,-154.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,30.6,-151.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,25.9,-145.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,32.8,-151.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,31.9,-145.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,27.8,-145.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,30.8,-149.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,27.3,-149.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740148,25.5,-149.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740149,35.0,-158.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740149,32.3,-157.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,26.9,-182.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,30.7,-181.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,29.0,-181.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,32.6,-181.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,34.5,-181.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,25.6,-177.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,27.8,-177.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,29.9,-177.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,31.9,-177.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,5874014B,33.8,-177.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740152,39.8,-132.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740152,43.8,-132.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740152,35.6,-132.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740152,37.6,-132.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740152,41.8,-132.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,39.7,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,42.2,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,35.8,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,42.3,-140.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,42.3,-138.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,36.6,-143.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,37.8,-136.4,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,42.4,-142.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740153,42.4,-144.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,42.4,-153.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,42.2,-149.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,42.3,-146.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,38.6,-153.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,40.4,-153.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,37.2,-149.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,39.9,-149.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,37.2,-146.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740154,42.3,-147.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740155,44.3,-157.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740155,42.5,-156.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740155,38.2,-155.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740155,38.3,-157.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740155,37.3,-159.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,36.4,-182.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,42.3,-182.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,44.3,-182.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,38.4,-182.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,40.1,-182.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,35.6,-177.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,37.4,-177.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,39.3,-177.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,41.2,-177.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740157,43.1,-177.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740164,46.5,-134.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740164,45.5,-132.7,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740165,46.3,-140.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740165,46.3,-144.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740165,46.5,-136.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740165,46.4,-138.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740165,46.3,-142.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740166,46.3,-148.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740166,46.4,-153.6,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740166,46.4,-146.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740166,46.4,-149.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740166,46.4,-151.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740167,46.2,-155.8,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,46.2,-182.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,51.5,-182.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,47.9,-182.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,49.7,-182.3,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,53.3,-182.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,45.2,-177.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,47.1,-177.9,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,49.2,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,51.1,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,52.9,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740169,54.7,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,59.2,-182.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,63.7,-177.5,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,55.2,-182.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,57.2,-182.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,61.2,-182.1,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,63.5,-182.2,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,56.8,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,58.6,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,60.6,-178.0,1.0,58740109,180.0,-203.2,-12.0
Portal Floor Walk,58740175,62.1,-177.7,1.0,58740109,180.0,-203.2,-12.0
Surface,587401B1,117.0,-210.0,-0.1,4E1C001E,84.0,132.0,39.0
Portal,58750103,360.0,-280.0,-18.1,5875025C,518.3,-174.7,0.1
Surface,58750267,550.0,-153.4,-0.1,2C32003D,188.4,104.0,76.7
Surface,58760103,3.1,-160.0,-42.1,2D310021,108.0,12.0,185.0
Surface,58760110,17.0,-160.0,-42.1,2D310021,108.0,12.0,185.0
Surface,587601C7,420.0,-123.0,-18.1,2D310021,108.0,12.0,185.0
Surface,587601C9,420.0,-136.9,-18.1,2D310021,108.0,12.0,185.0
Surface,58770100,3.3,-150.0,-18.1,2D310021,108.0,12.0,185.0
Surface,587701D9,171.8,-101.8,-0.1,2D310021,108.0,12.0,185.0
Surface,58780100,310.0,-320.0,-66.1,2C300007,8.2,157.3,200.1
Portal,58780121,70.0,-250.0,-60.1,5878014F,170.0,-348.7,-60.0
Surface,58780150,177.0,-240.0,-60.1,2C300007,8.2,157.3,200.1
Portal,587801BC,240.0,-160.0,-36.1,58780204,280.0,-258.7,-36.0
Surface,58780205,290.0,-13.0,-36.1,2C300007,8.2,157.3,200.1
Portal,58780286,130.0,-90.0,-18.1,58780285,130.0,-38.7,-18.0
Surface,587802A0,130.0,-357.0,-18.1,2C300007,8.2,157.3,200.1
Portal,587802F4,220.0,-450.0,-0.1,587802EF,130.0,-470.0,0.0
Platforms of Sorrow,5879019D,200.0,-256.1,-42.1,2C300027,102.8,148.7,220.1
Platforms of Rage,5879025A,179.9,-226.2,-30.1,2C300007,8.2,157.3,200.1
Platforms of Rage,587902C3,360.0,-184.1,-30.1,2C300007,8.2,157.3,200.1
Platforms of Torment,587903B7,80.0,-100.0,-17.9,2D31002E,128.4,140.4,224.8
Platforms of Torment,587903EC,230.0,-126.4,-18.1,2D31002E,128.4,140.4,224.8
Surface,5879052C,130.0,-116.3,-0.1,2D310021,108.0,12.0,185.0
Dark Tree Crystal Mine,589E0000,66.6,82.0,20.6,56490196,100.0,-90.0,0.0
Citadel Valley,5944015A,102.4,-7.3,-18.0,BCC7000C,35.0,85.0,95.0
Trap Floor Walk High,594401CE,103.4,-100.1,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401CE,100.1,-100.2,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401CE,97.0,-100.2,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401CF,103.3,-107.4,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401CF,96.8,-109.9,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401CF,100.1,-109.8,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401CF,103.4,-109.8,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401D0,103.3,-123.8,0.0,594401DB,110.7,-139.8,0.0
Proving Grounds High,594401D4,107.4,-67.0,0.0,594401E9,20.0,-33.2,6.7
Trap Floor Walk High,594401D7,113.4,-100.0,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401D7,110.0,-100.0,0.0,594401DB,110.7,-139.8,0.0
Trap Floor Walk High,594401D7,106.8,-100.1,0.0,594401DB,110.7,-139.8,0.0
