# What each kind of creature takes from each element: a damage
# multiplier, higher meaning it is hurt more. 0 is immune.
# wcid,name,slash,pierce,bludgeon,cold,fire,acid,electric,nether
# An empty column means the creature has no figure for that element.
# Regenerate with reference/scripts/data/creatures.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
34778,Guruk Basher,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34779,Guruk Beast,0.65,0.85,0.5,0.8,0.65,0.1,0.3,
34780,Guruk Behemoth,0.5,0.65,0.35,0.6,0.5,0.1,0.2,
34781,Guruk Boor,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34782,Guruk Brute,0.65,0.85,0.5,0.8,0.65,0.1,0.3,
34783,Guruk Colossus,0.55,0.75,0.4,0.7,0.55,0.1,0.2,
34785,Guruk Destroyer,0.6,0.75,0.45,0.75,0.6,0.1,0.25,
34786,Guruk Fiend,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
34787,Guruk Gorefiend,0.35,0.55,0.4,0.5,0.35,0.1,0.1,
34788,Guruk Hatchling,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34790,Guruk Hulk,0.55,0.75,0.4,0.7,0.55,0.1,0.3,
34791,Guruk Marauder,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34793,Guruk Monstrosity,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
34794,Guruk Plunderer,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34795,Guruk Pug,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34797,Guruk Smasher,0.75,0.95,0.6,0.9,0.75,0.1,0.4,
34798,Guruk Spore Leech,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
34799,Guruk Spore Seeker,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
34801,Guruk Titan,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
34820,Shiruuk,1,1,1,1,1,1,1,
34821,Brogosh,1,1,1,1,1,1,1,
34822,Mohor,1,1,1,1,1,1,1,
34823,Kurket,1,1,1,1,1,1,1,
34824,Borsh,1,1,1,1,1,1,1,
34825,Kushuk,1,1,1,1,1,1,1,
34868,Baby Thrungus,0.86,0.75,0.66,0.6,1.42,0.75,0.9,
34869,Pallid Moar,0.7,0.8,0.8,0.8,1,0.5,1,
34914,Golem Constructor,1,1,1,1,1,1,1,
34938,Collector Golem,0.86,0.8,0.8,0.86,1,0.8,1,
34970,Falatacot Prison Warden,0.6,0.55,0.85,0.75,0.88,0.85,0.8,
34971,Falatacot Blood Prophetess,0.5,0.45,0.65,0.55,0.65,0.55,0.5,
34972,Falatacot Blood Elder,0.6,0.55,0.85,0.75,0.89,0.85,0.8,
34973,Falatacot Consort,0.5,0.45,0.65,0.55,0.65,0.55,0.5,
34974,Ancient Counselor,0.6,0.55,0.85,0.75,0.89,0.85,0.8,
34975,Laisu Sclavus,0.85,0.75,0.46,0.85,0.75,0.25,0.25,
34976,Infused Empyrean Blood Golem,0.3,1,0.8,0.5,0.5,1,0.3,
34977,Infused Blood Golem,0.1,0.1,0.45,0.65,0.25,0.65,0.1,
34978,Tortured Spirit,0.8,0.8,0.8,0.5,1,0.7,0.5,
34979,Thralled Guruk Reaper,0.45,0.65,0.3,0.86,0.35,0.1,0.1,
34980,Thralled Guruk Spore Seeker,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
35004,Sclavus Ritualist,0.75,1,0.46,1,0.75,0.25,0.25,
35007,Empyrean Blooded Ritual Statue,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
35008,Empyrean Blooded Ritual Statue,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
35009,General Tain'Kivix,0.6,0.75,0.75,0.75,0.85,0.85,0.8,
35013,Gate Guardian,0.57,0.57,0.76,0.3,0.83,0.57,0.4,
35015,Gate Guardian,0.57,0.57,0.76,0.3,0.83,0.57,0.4,
35017,Gate Guardian,0.57,0.57,0.76,0.3,0.83,0.57,0.4,
35019,Gate Guardian,0.57,0.57,0.76,0.3,0.83,0.57,0.4,
35021,Gate Guardian,0.57,0.57,0.76,0.3,0.83,0.57,0.4,
35053,Thralled Guruk Spore Leech,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
35054,Thralled Guruk Monstrosity,0.45,0.65,0.3,0.6,0.35,0.1,0.1,
35059,Hatred Wisp,0.8,0.8,0.6,0.8,0,0.4,0.4,
35062,Mana Barrier,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
35067,Mana Barrier,0.5,0.5,0.5,0,0.5,0.5,0.5,
35089,Despair Wisp,0.8,0.8,0.6,0.4,0.4,0,0.8,
35090,Sorrow Wisp,0.8,0.8,0.6,0,0.8,0.4,0.4,
35091,Wight,0.82,0.5,0.5,0.5,0.85,0.5,0.5,
35092,Wight Captain,0.82,0.5,0.5,0.5,0.85,0.5,0.5,
35093,Wight Blade Sorcerer,0.82,0.5,0.5,0.5,0.85,0.5,0.5,
35097,Pyre Skeleton,0.58,0.58,0.66,0.3,0.3,0.42,0.4,
35098,Pyre Champion,0.58,0.58,0.66,0.3,0.3,0.42,0.4,
35099,Pyre Minion,0.58,0.58,0.66,0.3,0.3,0.42,0.4,
35100,Grave Rat,0.75,0.75,0.95,0.5,0.5,0.5,0.95,
35103,Corpse of a Servitor of Asheron,1,1,1,1,1,1,1,
35104,Corpse of a Servitor of Asheron,1,1,1,1,1,1,1,
35106,Shade of Parieth,1,1,1,1,1,1,1,
35109,Apep-tek the Tolerant,1,1,1,1,1,1,1,
35115,Contained Rift,1,1,1,0.65,0,0.3,1,
35116,Titanium Armoredillo,0.53,1,0.5,0.95,0.5,0.7,0.95,
35117,Ravager,0.8,0.6,1,0.9,0.6,0.6,0.9,
35118,Sentient Crystal Shard,1,1,1,0.65,0.9,0.3,1,
35119,Crystal Shard Sentinel,1,1,1,0.65,0,0.3,1,
35121,Ravenous Eater,1.2,1.2,0.6,1,1,0.6,1,
35122,Repugnant Eater,1.2,1.2,0.6,1,1,0.6,1,
35123,Tortured Spirit,0.8,0.8,0.8,0.5,1,0.7,0.5,
35124,Crystal Lord,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
35125,Disgraced Nanjou Shou-jen,0.8,0.9,0.9,0.8,1.5,1.5,1,
35126,Viamontian Hand,0.8,0.8,0.9,0.9,1,0.9,1.2,
35127,Adept of Acid,0.8,0.8,0.9,0.9,1.15,0.9,1.2,
35128,Adept of Fire,0.8,0.8,0.9,0.9,1.15,0.9,1.2,
35129,Adept of Frost,0.8,0.8,0.9,0.9,1.15,0.9,1.2,
35130,Adept of Lightning,0.8,0.8,0.9,0.9,1.15,0.9,1.2,
35131,Viamontian Tribune,0.8,0.8,0.9,0.9,1.2,0.9,1.2,
35132,Bokrok Lugian,0.66,0.85,0.66,0.42,0.25,0.65,0.95,
35133,Gotrok Juggernaut,0.66,0.85,0.5,0.45,0.25,0.65,0.95,
35134,Kroktok Lugian,0.66,0.85,0.66,0.42,0.25,0.65,0.95,
35135,War Mattekar,0.58,0.9,0.86,0.4,1,0.75,0.4,
35136,Mosswart Agitator,0.5,0.8,0.8,0.4,1,0.7,1.1,
35137,Mosswart Elder,0.5,0.8,0.8,0.4,1,0.7,1.1,
35138,Mosswart Gladiator,0.5,0.8,0.8,0.4,1,0.7,1.1,
35139,Mosswart Scavenger,0.9,0.56,0.96,0.85,0.96,0.85,0.22,
35140,Mosswart Scrounger,0.9,0.56,0.96,0.85,0.96,0.85,0.18,
35141,Mosswart Swamp Lord,0.55,0.8,0.8,0.38,1,0.8,1,
35142,Mukkir Draktehn,0.75,1,1,0.75,0.75,0.42,0.25,
35143,Mukkir Kartak,0.75,1,1,0.75,0.75,0.42,0.25,
35144,Mukkir Laktar,0.75,1,1,0.75,0.75,0.42,0.25,
35145,Umbral Mukkir,0.75,1,1,0.75,0.75,0.42,0.25,
35146,Olthoi Slayer,0.75,1,1,0.75,0.75,0.42,0.25,
35147,Olthoi Larvae,0.5,0.65,0.8,0.5,0.5,0.25,0.4,
35148,Olthoi Progenitor,0.6,0.65,0.7,0.35,0.35,0.35,0.35,
35149,Olthoi Ripper,0.75,1,1,0.75,0.75,0.42,0.25,
35150,Olthoi Slasher,0.75,1,1,0.75,0.75,0.42,0.25,
35151,Swarm Demon,0.6,0.8,0.8,0.5,0.5,0.42,0.25,
35152,Uber Penguin,0.86,0.75,0.66,0.6,1.3,0.75,0.9,
35153,Ruschk Draktehn,0.9,1,0.9,0.9,1.1,0.8,0.9,
35154,Degenerate Shadow,1,0.5,0.7,0.1,1,0.2,0.5,
35155,Degenerate Shadow,1,0.5,0.7,0.1,1,0.2,0.5,
35156,Degenerate Shadow,1,0.5,0.7,0.1,1,0.2,0.5,
35157,Depraved Shadow,1,0.5,0.7,0.1,1,0.2,0.5,
35158,Parfal Sleech,1,0.5,0.5,0.9,0.5,0.9,0.5,
35159,Parfal Sleech,1,0.5,0.5,0.9,0.5,0.9,0.5,
35160,Annihilator,0.5,1,0.75,0.75,1,0.75,0.25,
35161,Stomper,0.5,1,0.75,0.75,1,0.75,0.25,
35162,Enraged Ancient Soul,0.6,0.55,0.85,0.75,0.85,0.85,0.8,
35163,Inflamed Ursuin,0.58,1,0.58,0.58,0.86,0.58,0.58,
35164,Virindi Paradox,1,1,1,0.65,1,1,0.65,
35165,Virindi Quidiox,1,1,1,0.5,1,1,0.5,
35166,Infernal Zefir,1,0.8,1,0.7,0.85,0.85,0.7,
35167,Kirit Zefir,1,0.75,0.86,0.75,0.01,0.75,0.25,
35174,High Acolyte of the Blood,0.9,0.5,0.7,0.15,0.9,0.75,0.85,
35175,High Acolyte of Sacrifice,0.9,0.5,0.7,0.15,0.9,0.75,0.85,
35176,High Acolyte of the Spirit,0.9,0.5,0.7,0.15,0.9,0.75,0.85,
35191,Thunder Chicken,0.5,0.5,,0.5,1,0.5,0.1,
35213,Guard Hrothgar,1,1,1,1,1,1,1,
35252,Corrosion Wisp,1,0.9,0.9,0.9,0.9,0.3,0.9,
35253,Cursed Wisp,1,0.9,0.9,0,0.3,0.3,0.9,
35254,Fire Wisp,1,1,0.18,0.18,0,0.75,0.18,
35255,Stasis Wisp,1,0.9,0.9,0,0.3,0.3,0.9,
35256,Strife Wisp,1,0.9,0.9,0.9,0.3,0.9,0.9,
35268,Spectral Dread,0.8,0.8,0.8,0.5,1,0.7,0.5,
35270,Spectral Dread,0.8,0.8,0.8,0.5,1,0.7,0.5,
35273,Tower Guardian,0.7,0.7,0.7,0.9,0.9,1.3,0.87,
35305,Tukora Commander,0.65,0.65,0.65,0.4,0.25,0.9,1,
35306,Tukora Lieutenant,0.65,0.65,0.65,0.4,0.25,0.9,1,
35308,Meshenq,1,1,1,1,1,1,1,
35315,Acolyte of Decay,0.6,0.5,0.4,0.8,1.2,1.2,1,
35338,Banderling Guard Champion,0.55,0.55,0.55,0.55,0.85,0.35,1.05,
35341,Banderling Guard Champion,0.55,0.55,0.55,0.55,0.85,0.35,1.05,
35342,Banderling Guard Champion,0.55,0.55,0.55,0.55,0.85,0.35,1.05,
35343,Chief Taraash,0.75,0.75,0.75,0.65,0.8,0.9,0.35,
35344,Guard Winterborn,0.75,0.75,0.75,0.65,0.8,0.9,0.35,
35378,Lord Cynreft Mhoire,0.58,0.58,0.66,0.3,0.3,0.42,0.4,0.82
35389,Mosswart Townsfolk,0.5,0.8,0.8,0.4,1,0.7,1.1,
35393,Lady Tairla Mhoire,0.8,0.8,0.79,0.34,0.89,0.49,0.84,
35400,Corrupted Dread,0.8,0.8,0.8,0.5,1,0.7,0.5,
35427,Drudge Lurker,0.9,0.61,1,0.9,1,0.9,0.23,
35429,Drudge Lurker,0.9,0.61,1,0.9,1,0.9,0.23,
35433,Drudge Prowler,1,1,1,1,1,1,1,
35436,Drudge Ravener,0.9,0.61,1,0.9,1,0.9,0.23,
35437,Drudge Robber,0.86,0.75,0.66,1.42,1.42,0.75,1.42,
35440,Drudge Skulker,0.86,0.75,0.66,1.42,1.42,0.75,1.42,
35441,Drudge Slinker,0.86,0.75,0.66,1.42,1.42,0.75,1.42,
35442,Drudge Sneaker,0.86,0.75,0.66,1.42,1.42,0.75,1.42,
35445,Drudge Stalker,0.9,0.61,1,0.9,1,0.9,0.23,
35446,Drudge Stalker,0.9,0.61,1,0.9,1,0.9,0.23,
35481,Watcher in the Warren,0.7,0.6,0.6,0.4,0.7,0.6,0.4,
35482,Watcher's Guard,0.66,0.66,0.66,0.42,0.25,0.9,1,
35483,Watcher's Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
35498,Chick,0.8,0.8,,0.8,1,0.8,1,
35499,Chicken,0.8,0.8,,0.8,1,0.8,1,
35559,Tempest Shadow,1,0.5,0.7,0.1,1,0.2,0.5,
35560,The Archivist,1,1,1,0.65,1,1,0.65,
35578,Drudge Biter,0.9,0.56,0.96,0.85,0.96,0.85,1,
35580,Drudge Balloon,0.9,0.56,0.96,0.85,0.96,0.85,0.18,
35582,Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
35583,Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
35584,Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
35585,Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
35603,Sergeant Brigitta,1,1,1,1,1,1,1,
35605,Researcher Tharin,1,1,1,1,1,1,1,
35662,Demon Swarm Clawbearer,0.6,0.8,0.8,0.8,0.6,0.4,0.55,
35666,Master's Acolyte,0.5,0.5,0.5,0.5,0.8,0.8,1,
35670,Guardian of Diemos,0.33,0.33,0.7,0.7,0.2,0.7,0.45,
35731,Paradox-touched Olthoi Eviscerator Grub,0.65,0.7,0.75,0.6,0.55,0.25,0.45,
35732,Paradox-touched Olthoi Noble Grub,0.65,0.7,0.75,0.6,0.55,0.25,0.45,
35733,Paradox-touched Olthoi Eviscerator Nymph,0.75,0.7,1,0.75,0.75,0.25,0.4,
35734,Paradox-touched Olthoi Flyer Nymph,0.7,1,0.75,0.6,0.55,0.25,0.45,
35735,Paradox-touched Olthoi Warrior Nymph,0.75,1,1,0.75,0.75,0.42,0.25,
35748,Giant Imprisoned Monouga,1.2,1.2,1.2,1.2,1.2,1.2,1.2,
35780,Ascendant Drudge,0.9,0.56,0.96,0.85,0.96,0.85,0.18,
35812,Paradox-touched Olthoi Ward Guardian,0.6,0.65,0.7,0.35,0.35,0.35,0.35,
35813,Paradox-touched Olthoi Noble Nymph,0.75,1,1,0.75,0.75,0.42,0.25,
35825,Alicia Swiftblade,1,1,1,1,1,1,1,
35826,Tomihino,1,1,1,1,1,1,1,
35828,Adrien Swiftblade,1,1,1,1,1,1,1,
35830,Withered Banderling Paragon,0.55,0.55,0.55,0.55,0.85,0.35,2.1,
35831,Withered Drudge Seraph Mystic,0.75,0.75,0.75,0.65,0.8,1.8,0.35,
35832,Withered Raider Justicar,0.65,0.65,0.65,0.4,0.25,0.9,2,
35833,Withered Raider Prefect,0.65,0.65,0.65,0.4,0.25,0.9,2,
35834,Withered Raider Prefect,0.65,0.65,0.65,0.4,0.25,0.9,2,
35835,Withered Transcendent Tumerok,2,1,1,1,1,1,1,
35853,Pau Yajin,1,1,1,1,1,1,1,
35859,Acolyte of the Depths,0.6,0.5,0.4,0.8,1.2,1.2,1,
35875,Paradox-touched Olthoi Sentinel,0.6,0.65,0.7,0.35,0.35,0.35,0.35,
35877,Paradox-touched Olthoi Sentinel,0.6,0.65,0.7,0.35,0.35,0.35,0.35,
35878,Paradox-touched Olthoi Lacerator,0.7,1,0.75,0.6,0.55,0.25,0.45,
35879,Paradox-touched Olthoi Ripper,0.75,0.7,1,0.75,0.75,0.25,0.4,
35880,Paradox-touched Olthoi Slasher,0.75,1,1,0.75,0.75,0.42,0.25,
35881,Paradox-touched Olthoi Swarm Eviscerator,0.75,1,1,0.75,0.75,0.25,0.4,
35882,Paradox-touched Olthoi Eviscerator,1,0.95,1,0.5,0.75,0.5,0.75,
35883,Paradox-touched Olthoi Lancer,0.7,1,0.75,0.6,0.55,0.25,0.45,
35884,Paradox-touched Olthoi Noble,0.75,1,1,0.75,0.75,0.42,0.25,
35885,Paradox-touched Olthoi Warrior,0.75,1,1,0.75,0.75,0.42,0.25,
35888,Paradox-touched Olthoi Queen,0.15,0.65,0.75,0.05,0.1,0.05,0.5,
35939,Chained Tusker,0.5,0.7,0.3,0.3,0.8,0.3,0.4,
35940,Mudmouth,0.5,0.7,0.3,0.3,0.8,0.3,0.4,
35941,Dark Bobo,0.5,0.7,0.3,0.3,0.8,0.3,0.4,
35954,Imp,0.5,0.7,0.3,0.3,0.8,0.3,0.4,
35962,Havala bint Mylos,1,1,1,1,1,1,1,
35983,Penumbral Terror,1,0.5,0.7,0.1,1,0.2,0.5,
35985,A Shadow of Black Ferah,0.45,0.4,0.3,0.1,0.85,0.2,0.25,
35986,A Shadow of Ler Rhan,0.45,0.4,0.3,0.1,0.85,0.2,0.25,
35987,Shadow Captain,1,0.5,0.67,0.1,1,0.2,0.5,
35988,Shadow Commander,0.66,0.66,0.66,0.42,0.25,0.9,1,
35989,Shadow Knight Hand,1,0.5,0.67,0.1,1,0.2,0.5,
35990,Penumbral Shadowmage,1,0.5,0.67,0.1,1,0.2,0.5,
35991,Kirienne Palacost,0.88,0.5,0.67,0.1,0.89,0.2,0.5,
35993,Shadow Sorceress,1,0.5,0.7,0.1,1,0.2,0.5,
36011,Kirienne Palacost,1,1,1,1,1,1,1,
36031,Umbris Elite Commander,0.7,0.5,0.6,0.1,0.7,0.2,0.5,
36032,Umbris Elite,0.7,0.5,0.6,0.1,0.7,0.2,0.5,
36033,Nightmarish Doll,0.95,0.6,1,1,0.6,0.6,0.9,
36034,Nightmarish Marionette,1,0.75,0.5,0.9,0.5,0.5,0.9,
36036,Aerbax,0.92,0.55,0.65,0.59,0.92,0.55,0.59,0.65
36037,Avarice,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36038,Change,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36039,Chaos,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36040,Disobedience,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36041,Individuality,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36042,Ulgrim,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36044,Claude the Dark Archmage,0.8,0.7,0.6,0.4,0.8,0.6,0.4,
36112,Aun Herbalist,1,1,1,1,1,1,1,
36113,Aun Kelauri,1,1,1,1,1,1,1,
36172,Blood Curse Rat,0.5,0.5,0.98,0.5,0.5,0.5,0.95,
36173,DeathTail,0.5,0.5,0.92,0.5,0.5,0.5,0.89,
36175,Pillar of Acid,1,1,1,1,1,0,0.9,
36176,Pillar of Frost,1,1,1,0,1.1,1,1,
36177,Pillar of Lightning,1,1,1,1,1,1.1,0,
36178,Harbinger,0.65,0.65,0.65,0,0,0,0,
36216,Artifex of the Elements,1,1,1,0.65,1,1,0.65,
36220,Verdancy Proctor,0.6,0.6,0.6,0.4,0.4,0,0.75,
36221,Strife Proctor,0.6,0.6,0.6,0.75,0,0.4,0.4,
36222,Enchantment Proctor,0.6,0.6,0.6,0,0.75,0.4,0.4,
36223,Artifice Proctor,0.6,0.6,0.6,0.4,0.4,0.75,0,
36396,Dreamwalker,1,1,1,1,1,1,1,
36397,Dreamwalker,1,1,1,1,1,1,1,
36398,Dreamwalker,1,1,1,1,1,1,1,
36399,Dreamwalker,1,1,1,1,1,1,1,
36443,Harvest Reaper,1.7,0.25,1.58,0.3,0.9,0.42,0.4,
36525,Pumpkin King,0.9,0.7,0.6,0.1,0.4,0.3,0.3,
36526,Pumpkin Kin,0.75,0.75,0.75,0.75,0.75,0.75,0.75,
36527,Pumpkin Vine,0.55,0.55,0.75,0.25,0.75,0.65,0.15,
36553,Shadow-touched Virindi Paradox,1,1,1,0.65,1,1,0.65,
36554,Shadow-touched Virindi Quidiox,1,1,1,0.65,1,1,0.65,
36597,Blight Hollow Minion,0.5,0.5,0.33,0.67,0.25,0.5,0.25,
36598,Paradox Simulacrum,0.76,0.76,0.77,0.73,0.85,0.73,0.73,
36599,Paradox Simulacrum War Mage,0.76,0.76,0.77,0.73,0.85,0.73,0.73,
36600,Demerax the Sculptor,0.88,0.677,0.555,0.65,0.88,0.455,0.65,
36601,Lab Guardian,0.88,0.677,0.555,0.65,0.88,0.455,0.65,
36608,Dojiro Sangi,1,1,1,1,1,1,1,
36609,Ryukai Hiro,1,1,1,1,1,1,1,
36644,Guardian of Linvak Tukal,0.66,0.66,0.66,0.42,0.25,0.9,1,
36645,Abyssal Shadow Lugian,0.66,0.66,0.66,0.42,0.25,0.9,1,
36646,Shadow Kresovus,0.66,0.66,0.66,0.42,0.25,0.9,1,
36647,Shadow Kresovus,0.66,0.66,0.66,0.42,0.25,0.66,0.66,
36648,Shadow Kresovus,0.66,0.66,0.66,0.42,0.25,0.9,1,
36649,Shadow Kresovus,0.66,0.66,0.66,0.42,0.25,0.9,1,
36650,Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
36651,Boulder,0.5,0.5,0.89,0,0.65,0.6,0.6,
36654,Wall,0.5,0.5,0.89,0,0.65,0.6,0.6,
36689,Lord Kresovus,1,1,1,1,1,1,1,
36694,Lord Kresovus,1,1,1,1,1,1,1,
36720,Nomea ibn Makar,1,1,1,1,1,1,1,
36753,Lord Kresovus,1,1,1,1,1,1,1,
36756,Cleaner,0.79,0.79,0.77,0.65,0.89,0.45,0.65,
36759,Virindi Portal,0.76,0.75,0.66,0.6,0.65,0.89,0.79,
36760,Virindi Portal,0.76,0.75,0.66,0.6,0.65,0.89,0.79,
36761,Virindi Portal,0.76,0.75,0.66,0.6,0.65,0.89,0.79,
36762,Virindi Portal,0.76,0.75,0.66,0.6,0.65,0.89,0.79,
36763,Virindi Portal,0.86,0.75,0.66,0.6,1.3,0.75,0.89,
36773,Olthoi Sentinel Tracker,0.6,0.65,0.7,0.35,0.35,0.35,0.35,
36816,Banderling Aggressor,0.76,0.65,0.5,0.45,0.65,0.88,0.88,
36817,Dire Champion Banderling,0.76,0.65,0.5,0.45,0.65,0.88,0.88,
36818,Banderling Predator,0.76,0.65,0.5,0.76,1.08,0.65,1.32,
36819,Banderling Savage,0.76,0.65,0.5,0.76,0.78,0.88,0.88,
36820,Banderling Scalper,0.76,0.65,0.5,0.76,1.08,0.65,1.32,
36821,Ascendant Drudge,0.9,0.56,0.96,0.85,0.96,0.85,0.18,
36822,Drudge Bloodletter,0.88,0.61,0.68,0.78,0.88,0.78,0.23,
36823,Drudge Cabalist,0.85,0.56,0.85,0.75,0.88,0.75,1,
36824,Dire Champion Drudge,0.85,0.56,0.85,0.75,0.88,0.75,1,
36825,Peerless Drudge,0.6,0.6,0.6,0.6,0.82,0.6,0.6,
36826,Unconquered Drudge,0.9,0.56,0.96,0.85,0.96,0.85,0.22,
36827,Acidic Coral Golem,0.33,0.67,1,0.5,0.5,0.5,0.5,
36828,Coral Golem,0.33,0.67,1,0.5,0.5,0.5,0.5,
36829,Acidic Diamond Golem,0.33,0.67,1,0.5,0.5,0.5,0.5,
36830,Diamond Golem,0.33,0.67,1,0.5,0.5,0.5,0.5,
36831,Dire Champion Golem,0.33,0.67,1,0.5,0.5,0.5,0.5,
36832,Gold Golem,0.33,0.33,1,1,1,1,1,
36833,Pyreal Golem,0.1,0.1,0.6,0.25,0.25,0.55,0.1,
36834,Vapor Golem,0.1,0.1,0.1,1,0.5,0.8,0.85,
36835,Dire Champion Lugian,0.66,0.66,0.66,0.42,0.25,0.9,1,
36836,Raider Juggernaut,0.66,0.66,0.66,0.42,0.25,0.9,1,
36837,Gotrok Juggernaut,0.66,0.85,0.5,0.45,0.25,0.65,0.95,
36838,Tiatus Raider,0.66,0.66,0.66,0.42,0.25,0.9,1,
36839,Gotrok Titan,0.66,0.85,0.66,0.45,0.25,0.65,0.95,
36840,Bloodthirsty Monouga,0.6,0.9,0.45,1,0.45,0.75,0.55,
36841,Dire Champion Monouga,0.55,0.8,0.45,0.65,0.85,0.85,0.65,
36842,Insidious Monouga,0.55,0.8,0.45,0.65,0.85,0.85,0.65,
36843,Merciless Monouga,0.6,0.9,0.45,0.85,0.85,0.75,0.55,
36844,Pugnacious Monouga,0.6,0.9,0.45,1,0.45,0.75,0.55,
36845,Abyssal Shadow,1,0.5,0.67,0.1,1,0.2,0.5,
36846,Dire Champion Shadow,1,0.5,0.7,0.1,1,0.2,0.5,
36847,Maelstrom Shadow,1,0.5,0.65,0.1,1,0.2,0.2,
36848,Pandemonium Shadow,0.87,0.5,0.65,0.1,0.88,0.2,0.2,
36849,Paroxysm Shadow,1,0.5,0.65,0.1,1,0.2,0.2,
36850,Shadow Phantom,1,0.5,0.7,0.1,1,0.2,0.5,
36851,Sinister Shadow,0.85,0.5,0.67,0.1,0.88,0.2,0.5,
36852,Shadow Spectre,0.85,0.5,0.69,0.1,0.88,0.2,0.5,
36853,Tenebrous Shadow,0.86,0.5,0.67,0.1,0.89,0.2,0.5,
36854,Shadow Wraith,1,0.5,0.7,0.1,1,0.2,0.5,
36855,Armored Skeleton,0.58,0.25,0.85,0.3,0.75,0.55,0.4,
36856,Skeletal Champion,0.58,0.25,0.85,0.3,0.9,0.42,0.4,
36857,Dire Champion Skeleton,0.58,0.25,0.85,0.3,0.75,0.55,0.4,
36858,Great Skeleton,0.58,0.25,1,0.3,0.9,0.42,0.4,
36859,Skeletal Hero,0.58,0.25,0.75,0.3,0.25,0.62,0.4,
36860,Virindi Adjudicator,0.58,0.62,0.71,0.5,0.88,0.65,0.5,
36861,Virindi Consul,0.86,0.55,0.57,0.5,0.86,0.45,0.5,
36862,Virindi Desecrator,0.89,0.65,0.73,0.5,0.88,0.45,0.5,
36863,Dire Champion Virindi,0.89,0.65,0.73,0.5,0.88,0.45,0.5,
36864,Virindi Profane,0.88,0.65,0.73,0.65,0.87,0.62,0.65,
36865,Virindi Profatrix,0.91,0.65,0.81,0.65,0.88,0.62,0.65,
36866,Aun Javhalrea; the Game Warden,1,1,1,1,1,1,1,
36918,Three Eyed Snowman,0.64,0.66,0.67,0,0.92,0.65,0.66,
36928,Shade of Bael'Zharon,1,1,1,1,1,1,1,
36929,Thief of Dreams,0.65,0.65,0.55,0.5,0.8,0.45,0.5,
36931,Dream Marauder,0.65,0.65,0.55,0.5,0.82,0.45,0.5,
36951,Aerbax's Shadow,0.92,1,0.65,0.4,0.92,0.92,0.4,
36953,Drudge Protector,0.7,0.4,0.4,0.3,0.7,0.6,0.6,
36954,Elemental Protector,0.45,0.45,0.45,0.3,0.3,0,0.65,
36955,Elemental Protector,0.45,0.45,0.45,0.65,0,0.3,0.3,
36956,Elemental Protector,0.45,0.45,0.45,0,0.65,0.3,0.3,
36957,Elemental Protector,0.45,0.45,0.45,0.3,0.3,0.65,0,
36960,Mosswart Protector,0.5,0.8,0.8,0.4,0.91,0.7,0.91,
36961,Olthoi Protector,0.6,0.65,0.7,0.35,0.35,0.35,0.35,
36963,Formless Shadow,0.5,0.3,0.3,0.1,0.65,0.2,0.2,
36964,Shadow Protector,0.88,0.5,0.65,0.1,0.89,0.2,0.2,
36967,Tusker Protector,0.42,0.79,0.75,0.75,0.91,0.75,0.25,
36968,Virindi Artificer,0.89,0.65,0.68,0.65,0.88,0.69,0.65,
36969,Virindi Artificer,0.89,0.65,0.68,0.65,0.88,0.69,0.65,
36970,Virindi Artificer,0.89,0.65,0.68,0.65,0.88,0.69,0.65,
36972,Virindi Protector,0.89,0.65,0.67,0.5,0.89,0.45,0.5,
37043,Guardian,1,1,1,1,1,1,1,
37082,Tanada Soroku,0.6,0.5,0.4,0.4,0.8,0.4,0.8,
37084,Tanada Burrows Sapper,0.6,0.5,0.4,0.4,0.8,0.4,0.8,
