# What each enchantment changes on whatever it lands on.
# spell_id,mod_type,mod_key,mod_val,name
# mod_type is the server's EnchantmentTypeFlags word; its low byte says
# what kind of statistic (1 attribute, 2 vital, 4 int, 8 float, 0x10
# skill, 0x80 body armour) and mod_key which one (a skill id, an
# attribute id, a float property such as a resistance). The name is
# there to read by; the client matches on the id.
# Regenerate with reference/scripts/data/spell_effects.sh (reads the
# ACE world database, the community's reconstruction of retail's server
# data; the client's SpellTable does not carry the effect).
3652,40961,0,-45,Aerfalle's Touch
3679,36872,18,5,Prodigal Acid Bane
3680,20488,69,0.001,Prodigal Acid Protection
3681,36880,38,250,Prodigal Alchemy Mastery
3682,36880,14,250,Prodigal Arcane Enlightenment
3683,36880,29,250,Prodigal Armor Expertise
3684,41088,0,1000,Prodigal Armor
3685,36880,45,250,Prodigal Light Weapon Mastery
3686,36872,13,5,Prodigal Blade Bane
3687,20488,64,0.001,Prodigal Blade Protection
3688,33591300,360,50,Prodigal Blood Drinker
3689,36872,15,5,Prodigal Bludgeon Bane
3690,20488,66,0.001,Prodigal Bludgeon Protection
3691,36880,47,250,Prodigal Missile Weapon Mastery
3692,20488,68,0.001,Prodigal Cold Protection
3693,36880,39,250,Prodigal Cooking Mastery
3694,36865,4,250,Prodigal Coordination
3695,36880,31,250,Prodigal Creature Enchantment Mastery
3696,36880,47,250,Prodigal Missile Weapon Mastery
3697,36880,46,250,Prodigal Finesse Weapon Mastery
3698,36880,20,250,Prodigal Deception Mastery
3699,36872,169,0.25,Prodigal Defender
3700,36865,2,250,Prodigal Endurance
3701,36880,36,250,Prodigal Fealty
3702,20488,67,0.001,Prodigal Fire Protection
3703,36872,17,5,Prodigal Flame Bane
3704,36880,37,250,Prodigal Fletching Mastery
3705,36865,5,250,Prodigal Focus
3706,36872,16,5,Prodigal Frost Bane
3707,36880,21,250,Prodigal Healing Mastery
3708,33591304,168,0.25,Prodigal Heart Seeker
3709,33574920,171,2,Prodigal Hermetic Link
3710,36868,28,1000,Prodigal Impenetrability
3711,36880,7,250,Prodigal Impregnability
3712,36880,6,250,Prodigal Invulnerability
3713,36880,32,250,Prodigal Item Enchantment Mastery
3714,36880,18,250,Prodigal Item Expertise
3715,36880,22,250,Prodigal Jumping Mastery
3716,36880,35,250,Prodigal Leadership Mastery
3717,36880,33,250,Prodigal Life Magic Mastery
3718,36872,19,5,Prodigal Lightning Bane
3719,20488,70,0.001,Prodigal Lightning Protection
3720,36880,23,250,Prodigal Lockpick Mastery
3721,36880,45,250,Prodigal Light Weapon Mastery
3722,36880,30,250,Prodigal Magic Item Expertise
3723,36880,15,250,Prodigal Magic Resistance
3724,36880,16,250,Prodigal Mana Conversion Mastery
3725,20488,5,10,Prodigal Mana Renewal
3726,36880,27,250,Prodigal Monster Attunement
3727,36880,19,250,Prodigal Person Attunement
3728,36872,14,5,Prodigal Piercing Bane
3729,20488,65,0.001,Prodigal Piercing Protection
3730,36865,3,250,Prodigal Quickness
3731,20488,3,10,Prodigal Regeneration
3732,20488,4,10,Prodigal Rejuvenation
3733,36865,6,250,Prodigal Willpower
3734,36880,45,250,Prodigal Light Weapon Mastery
3735,33591304,170,0.15,Prodigal Spirit Drinker
3736,36880,24,250,Prodigal Sprint
3737,36880,45,250,Prodigal Light Weapon Mastery
3738,36865,1,250,Prodigal Strength
3739,33591300,361,-1000,Prodigal Swift Killer
3740,36880,44,250,Prodigal Heavy Weapon Mastery
3741,36880,47,250,Prodigal Missile Weapon Mastery
3742,36880,45,250,Prodigal Light Weapon Mastery
3743,36880,34,250,Prodigal War Magic Mastery
3744,36880,28,250,Prodigal Weapon Expertise
3745,20488,67,0.48,Inferior Inferno Aegis
3746,20488,67,0.38,Inferno Aegis
3747,20488,67,0.55,Lesser Inferno Aegis
3748,36880,40,45,Master Salvager's Greater Boon
3749,36880,38,45,Master Alchemist's Boon
3750,36880,38,45,Master Alchemist's Greater Boon
3751,36880,39,45,Master Chef's Boon
3752,36880,39,45,Master Chef's Greater Boon
3753,36880,37,45,Fletching Master's Boon
3754,36880,37,45,Fletching Master's Greater Boon
3755,36880,23,45,Master Lockpicker's Boon
3756,36880,23,45,Master Lockpicker's Greater Boon
3757,36880,40,45,Master Salvager's Boon
3758,41088,0,5,Inky Armor
3759,36866,5,15,Mana Giver
3760,24578,0,0.6,Culinary Ecstasy
3761,36880,15,5,Fiun Resistance
3800,40961,0,2,Burning Spirit
3801,36880,6,3,Shadow Touch
3802,36880,34,3,Shadow Reek
3803,36880,2,3,Shadow Shot
3804,36880,47,3,Shadow Shot
3809,36880,40,5,Minor Salvaging Aptitude
3810,20482,1,1.1,Asheron's Benediction
3811,41088,0,50,Blackmoor's Favor
3816,36880,47,10,Marksman's Ken
3817,41088,0,30,Hunter's Ward
3819,36865,1,10,Conscript's Might
3820,41088,0,30,Conscript's Ward
3821,36865,6,10,Augur's Will
3822,36865,5,10,Augur's Glare
3823,41088,0,30,Augur's Ward
3824,36880,47,10,Marksman's Ken
3825,36880,47,10,Marksman's Ken
3827,36868,28,500,Lunnum's Embrace
3828,33591300,360,3,Rage of Grael
3829,20488,5,1.25,Blessing of the Sundew
3830,20488,3,1.25,Blessing of the Fly Trap
3831,20488,4,1.25,Blessing of the Pitcher Plant
3832,36865,5,10,Master's Voice
3833,36880,40,5,Minor Salvaging Aptitude
3834,36880,40,15,Major Salvaging Aptitude
3848,20488,3,2.3,Combat Medication
3849,36880,24,40,Night Runner
3850,36866,1,-8,Selflessness
3851,36865,5,10,Corrupted Essence
3852,36866,1,-8,Ravenous Armor
3853,36880,6,5,Ardent Defense
3854,36880,36,15,True Loyalty
3855,36880,21,15,Flight of Bats
3860,36880,24,100,Sweet Speed
3861,36880,28,15,Taste for Blood
3862,36865,6,50,Duke Raoul's Pride
3863,36865,2,50,Hunter's Hardiness
3864,36865,1,50,Zongo's Fist
3866,36880,24,-200,Glacial Speed
3867,20488,68,0.88,Embrace of the Chill Shadow
3869,33591304,168,0.1,Invocation of the Black Book
3875,20488,69,2.85,Acidic Curse
3876,20488,64,2.85,Curse of the Blades
3886,36880,15,-200,Magic Disarmament
3890,36865,6,10,Will of the People
3891,36880,36,10,Honor of the Bull
3894,36865,2,3,Dark Persistence
3895,36865,3,3,Dark Reflexes
3896,36865,4,3,Dark Equilibrium
3897,36865,6,3,Dark Purpose
3909,20488,5,0,Mana Syphon
3910,24592,0,0.5,Brain Freeze
3913,41088,0,150,Aegis of the Golden Flame
3915,24592,0,0.7,Black Madness
3916,41088,0,-500,Flayed Flesh
3917,20488,68,2.85,Numbing Chill
3918,20488,67,2.85,Flammable
3919,20488,70,2.85,Lightning Rod
3927,20488,70,3,Charge Flesh
3928,36880,6,-200,Disarmament
3953,33574914,1,1.1,Carraida's Benediction
3955,20488,66,0.8,Epic Bludgeon Ward
3956,20488,65,0.8,Epic Piercing Ward
3957,20488,64,0.8,Epic Slashing Ward
3960,33591300,360,60,Authority
3961,36872,169,0.6,Defense of the Just
3962,36880,6,-60,Bound to the Law
3963,36865,4,25,Epic Coordination
3964,36865,5,25,Epic Focus
3965,36865,1,25,Epic Strength
3976,33595520,0,250,Incantation of Armor Other
3977,36865,4,45,Coordination Other Incantation
3978,36865,5,45,Focus Other Incantation
3979,36865,1,45,Strength Other Incantation
3980,36868,28,240,Impenetrability Incantation
3981,20488,5,2.45,Mana Renewal Other Incantation
3982,20488,3,2.45,Regeneration Other Incantation
3983,20488,4,2.45,Rejuvenation Other Incantation
3984,33591304,168,0.04,Mukkir's Ferocity
3985,36872,169,0.04,Mukkir Sense
4015,41088,0,5,Ruschk Skin
4016,36880,21,15,Shadow's Heart
4017,36880,47,800,Phial's Accuracy
4018,36868,28,350,Permafrost
4019,36865,3,25,Epic Quickness
4020,33591312,20,25,Epic Deception Prowess
4022,20488,3,3,Zombies Persistence
4024,20482,1,1.1,Asheron's Lesser Benediction
4025,36866,3,50,Cast Iron Stomach
4026,36866,1,25,Hematic Verdure
4027,36880,24,15,Messenger's Stride
4040,20488,3,11,Master's Innervation
4043,41088,0,150,Kukuur Hide
4047,36880,38,30,Artisan Alchemist's Inspiration
4048,36880,39,30,Artisan Cook's Inspiration
4049,36880,37,30,Artisan Fletcher's Inspiration
4050,36880,23,30,Artisan Lockpicker's Inspiration
4051,36880,38,20,Master Alchemist's Inspiration
4052,36880,39,20,Master Cook's Inspiration
4053,36880,37,20,Master Fletcher's Inspiration
4054,36880,23,20,Master Lockpicker's Inspiration
4055,36880,38,10,Journeyman Alchemist's Inspiration
4056,36880,39,10,Journeyman Cook's Inspiration
4057,36880,37,10,Journeyman Fletcher's Inspiration
4058,36880,23,10,Journeyman Lockpicker's Inspiration
4059,36865,2,45,Endurance Other Incantation
4060,36865,3,45,Quickness Other Incantation
4061,36865,6,45,Willpower Other Incantation
4062,36868,28,500,Empyrean Aegis
4068,20488,5,2,Mucor Mana Well
4070,36866,5,100,Empyrean Mana Absorbtion
4071,36866,3,100,Empyrean Stamina Absorbtion
4072,20488,4,1.2,Aurlanaa's Resolve
4073,20488,3,1.5,Empyrean Regeneration
4074,20488,4,1.5,Empyrean Rejuvenation
4075,20488,5,1.5,Empyrean Mana Renewal
4076,36880,14,60,Empyrean Enlightenment
4077,36880,16,45,Mana Conversion Mastery Incantation
4086,41088,0,20,Icy Shield
4087,41088,0,-210,Armor Breach
4088,20488,3,0.25,Withering Poison
4089,36880,20,100,Assassin's Gift
4090,41088,0,260,Scarab's Shell
4093,20488,66,0.88,Don't Bite Me
4094,20488,67,0.88,Don't Burn Me
4095,20488,65,0.88,Don't Stab Me
4099,36865,1,45,Strength of Diemos
4101,36880,6,-125,Champion's Skullduggery
4102,36880,15,-125,Champion's Clever Ruse
4107,24577,0,0.9,Marrow Blight
4108,36865,1,-250,Apathy
4109,24577,0,0.5,Greater Marrow Blight
4111,41088,0,150,Lesser Tusker Hide
4112,36868,44,-2,Spirit Nullification
4114,36880,6,-10,Hypnotic Suggestion
4115,24592,0,0.8,Mesmerizing Gaze
4116,36880,15,-200,Trance
4117,20488,69,0.67,Dark Shield
4118,20488,70,0.5,Dark Shield
4119,20488,67,0.91,Dark Shield
4120,20488,68,0.91,Dark Shield
4121,20488,66,0.91,Dark Shield
4122,20488,65,0.8,Dark Shield
4123,20488,64,0.57,Dark Shield
4131,36880,45,150,Spectral Light Weapon Mastery
4132,33591300,360,30,Spectral Blood Drinker
4133,36880,47,150,Spectral Missile Weapon Mastery
4134,36880,47,150,Spectral Missile Weapon Mastery
4135,36880,46,150,Spectral Finesse Weapon Mastery
4136,36880,45,150,Spectral Light Weapon Mastery
4137,36880,45,150,Spectral Light Weapon Mastery
4138,36880,45,150,Spectral Light Weapon Mastery
4139,36880,44,150,Spectral Heavy Weapon Mastery
4140,36880,47,150,Spectral Missile Weapon Mastery
4141,36880,45,150,Spectral Light Weapon Mastery
4142,36880,34,150,Spectral War Magic Mastery
4169,41088,0,300,Harbinger Blood Infusion
4170,36865,4,1,Harbinger's Coordination
4171,36865,2,1,Harbinger's Endurance
4172,36865,5,1,Harbinger's Focus
4173,36865,3,1,Harbinger's Quickness
4174,36865,1,1,Harbinger's Strength
4175,36865,6,1,Harbinger's Willpower
4189,20488,69,0.67,Harbinger Acid Protection
4190,20488,68,0.91,Harbinger Cold Protection
4191,20488,67,0.91,Harbinger Flame Protection
4192,20488,70,0.5,Harbinger Lightning Protection
4193,36880,15,10,Harbinger Magic Defense
4194,36880,15,-350,Magical Void
4195,36880,6,10,Harbinger Melee Defense
4196,36880,7,30,Harbinger Missile Defense
4197,36880,6,-10,Naked to the Elements
4199,41088,0,260,Frozen Armor
4201,20488,68,2,Numbing Chill
4209,36880,15,100,Gummy Shield
4210,36880,7,100,The Jitters
4211,36880,22,100,Licorice Leap
4212,36880,6,100,Sticky Melee
4215,36868,28,500,Shadow Armor
4217,36868,28,300,Gourd Guard
4221,36880,33,150,Spectral Life Magic Mastery
4226,36865,2,25,Epic Endurance
4227,36865,6,25,Epic Willpower
4231,36880,35,45,Leadership Mastery Other Incantation
4232,36880,35,25,Epic Leadership
4240,36880,15,900,Aerbax's Magic Shield
4241,36880,15,0,Aerbax Magic Shield Down
4242,36880,6,900,Aerbax's Melee Shield
4243,36880,6,0,Aerbax Melee Shield Down
4244,36880,7,900,Aerbax's Missile Shield
4245,36880,7,0,Aerbax Missile Shield Down
4280,36865,4,15,Deck of Hands Favor
4281,36865,5,15,Deck of Eyes Favor
4290,41088,0,250,Incantation of Armor Other
4291,33595520,0,250,Incantation of Armor Self
4292,36865,5,-45,Incantation of Bafflement Other
4293,36865,5,-45,Incantation of Bafflement Self
4294,36865,4,-45,Incantation of Clumsiness Other
4295,36865,4,-45,Incantation of Clumsiness Self
4296,36865,4,45,Incantation of Coordination Other
4297,36865,4,45,Incantation of Coordination Self
4298,36865,2,45,Incantation of Endurance Other
4299,36865,2,45,Incantation of Endurance Self
4302,36865,6,-45,Incantation of Feeblemind Other
4303,36865,6,-45,Incantation of Feeblemind Self
4304,36865,5,45,Incantation of Focus Other
4305,36865,5,45,Incantation of Focus Self
4306,36865,2,-45,Incantation of Frailty Other
4307,36865,2,-45,Incantation of Frailty Self
4312,41088,0,-225,Incantation of Imperil Other
4313,41088,0,-225,Incantation of Imperil Self
4318,36865,3,45,Incantation of Quickness Other
4319,36865,3,45,Incantation of Quickness Self
4322,36865,3,-45,Incantation of Slowness Other
4323,36865,3,-45,Incantation of Slowness Self
4324,36865,1,45,Incantation of Strength Other
4325,36865,1,45,Incantation of Strength Self
4326,36865,1,-45,Incantation of Weakness Other
4327,36865,1,45,Incantation of Weakness Self
4328,36865,6,45,Incantation of Willpower Other
4329,36865,6,45,Incantation of Willpower Self
4351,36865,4,45,Incantation of Greater Alacrity of the Conclave
4352,36865,2,45,Incantation of Greater Vivify the Conclave
4353,36865,5,45,Incantation of Greater Acumen of the Conclave
4354,36865,3,45,Incantation of Greater Speed the Conclave
4355,36865,6,45,Incantation of Greater Volition of the Conclave
4356,36865,1,45,Incantation of Greater Empowering the Conclave
4357,20488,69,0.3,Incantation of Greater Corrosive Ward
4358,20488,64,0.3,Incantation of Greater Scythe Ward
4359,20488,66,0.3,Incantation of Greater Flange Ward
4360,20488,68,0.3,Incantation of Greater Frore Ward
4361,20488,67,0.3,Incantation of Greater Inferno Ward
4362,20488,70,0.3,Incantation of Greater Voltaic Ward
4363,20488,65,0.3,Incantation of Greater Lance Ward
4364,20488,5,2.15,Incantation of Greater Endless Well
4365,20488,3,2.15,Incantation of Greater Soothing Wind
4366,20488,4,2.15,Incantation of Greater Golden Wind
4367,36865,31,45,Incantation of Greater Conjurant Chant
4368,36865,7,45,Incantation of Warden of the Clutch
4369,36865,6,45,Incantation of Guardian of the Clutch
4370,36865,32,45,Incantation of Greater Artificant Chant
4371,36865,33,45,Incantation of Greater Vitaeic Chant
4372,36865,15,45,Incantation of Sanctifier of the Clutch
4373,36865,16,45,Incantation of Greater Conveyic Chant
4374,36865,34,45,Incantation of Greater Hieromantic Chant
4391,36872,18,2,Incantation of Acid Bane
4392,36872,18,-2,Incantation of Acid Lure
4393,36872,13,2,Incantation of Blade Bane
4394,36872,13,-2,Incantation of Blade Lure
4395,33591300,360,24,Aura of Incantation of Blood Drinker Self
4396,36868,44,-24,Incantation of Blood Loather
4397,36872,15,2,Incantation of Bludgeon Bane
4398,36872,15,-2,Incantation of Bludgeon Lure
4399,36868,28,-300,Incantation of Brittlemail
4400,33591304,169,0.2,Aura of Incantation of Defender Self
4401,36872,17,2,Incantation of Flame Bane
4402,36872,17,-2,Incantation of Flame Lure
4403,36872,16,2,Incantation of Frost Bane
4404,36872,16,-2,Incantation of Frost Lure
4405,33591304,168,0.2,Aura of Incantation of Heart Seeker Self
4406,20488,144,0.2,Incantation of Hermetic Void
4407,36868,28,240,Incantation of Impenetrability
4408,36868,49,80,Incantation of Leaden Weapon
4409,36872,19,2,Incantation of Lightning Bane
4410,36872,19,-2,Incantation of Lightning Lure
4411,36872,29,-0.2,Incantation of Lure Blade
4412,36872,14,2,Incantation of Piercing Bane
4413,36872,14,-2,Incantation of Piercing Lure
4414,33591304,170,0.08,Aura of Incantation of Spirit Drinker Self
4415,36872,152,-0.08,Incantation of Spirit Loather
4416,36868,38,250,Incantation of Strengthen Lock
4417,33591300,361,-80,Aura of Incantation of Swift Killer Self
4418,33574920,171,1.8,Aura of Incantation of Hermetic Link Self
4419,36872,62,-0.2,Incantation of Turn Blade
4420,36868,38,-250,Incantation of Weaken Lock
4459,20488,69,0.32,Incantation of Acid Protection Other
4460,33574920,69,0.32,Incantation of Acid Protection Self
4461,20488,64,0.32,Incantation of Blade Protection Other
4462,33574920,64,0.32,Incantation of Blade Protection Self
4463,20488,66,0.32,Incantation of Bludgeoning Protection Other
4464,33574920,66,0.32,Incantation of Bludgeoning Protection Self
4465,20488,68,0.32,Incantation of Cold Protection Other
4466,33574920,68,0.32,Incantation of Cold Protection Self
4467,20488,67,0.32,Incantation of Fire Protection Other
4468,33574920,67,0.32,Incantation of Fire Protection Self
4469,20488,70,0.32,Incantation of Lightning Protection Other
4470,33574920,70,0.32,Incantation of Lightning Protection Self
4471,20488,65,0.32,Incantation of Piercing Protection Other
4472,33574920,65,0.32,Incantation of Piercing Protection Self
4473,20488,69,3.1,Incantation of Acid Vulnerability Other
4474,20488,69,3.1,Incantation of Acid Vulnerability Self
4475,20488,64,3.1,Incantation of Blade Vulnerability Other
4476,20488,64,3.1,Incantation of Blade Vulnerability Self
4477,20488,66,3.1,Incantation of Bludgeoning Vulnerability Other
4478,20488,66,3.1,Incantation of Bludgeoning Vulnerability Self
4479,20488,68,3.1,Incantation of Cold Vulnerability Other
4480,20488,68,3.1,Incantation of Cold Vulnerability Self
4481,20488,67,3.1,Incantation of Fire Vulnerability Other
4482,20488,67,3.1,Incantation of Fire Vulnerability Self
4483,20488,70,3.1,Incantation of Lightning Vulnerability Other
4484,20488,70,3.1,Incantation of Lightning Vulnerability Self
4485,20488,65,3.1,Incantation of Piercing Vulnerability Other
4486,20488,65,3.1,Incantation of Piercing Vulnerability Self
4487,20488,4,0.25,Incantation of Exhaustion Other
4488,20488,4,0.25,Incantation of Exhaustion Self
4489,20488,3,0.25,Incantation of Fester Other
4490,20488,3,0.25,Incantation of Fester Self
4491,20488,5,0.25,Incantation of Mana Depletion Other
4492,20488,5,0.25,Incantation of Mana Depletion Self
4493,33574920,5,2.45,Incantation of Mana Renewal Other
4494,33574920,5,2.45,Incantation of Mana Renewal Self
4495,20488,3,2.45,Incantation of Regeneration Other
4496,33574920,3,2.45,Incantation of Regeneration Self
4497,20488,4,2.45,Incantation of Rejuvenation Other
4498,33574920,4,2.45,Incantation of Rejuvenation Self
4499,36880,40,45,Incantation of Arcanum Salvaging Self
4500,36880,40,45,Incantation of Arcanum Enlightenment
4501,36880,40,45,Incantation of Nuhmudira's Wisdom
4502,36880,40,45,Incantation of Nuhmudira Enlightenment
4503,36880,38,-45,Incantation of Alchemy Ineptitude Other
4504,36880,38,-45,Incantation of Alchemy Ineptitude Self
4505,36880,38,45,Incantation of Alchemy Mastery Other
4506,36880,38,45,Incantation of Alchemy Mastery Self
4507,36880,14,-45,Incantation of Arcane Benightedness Other
4508,36880,14,-45,Incantation of Arcane Benightedness Self
4509,36880,14,45,Incantation of Arcane Enlightenment Other
4510,36880,14,45,Incantation of Arcane Enlightenment Self
4511,36880,29,45,Incantation of Armor Tinkering Expertise Other
4512,36880,29,45,Incantation of Armor Tinkering Expertise Self
4513,36880,29,-45,Incantation of Armor Tinkering Ignorance Other
4514,36880,29,-45,Incantation of Armor Tinkering Ignorance Self
4515,36880,45,-45,Incantation of Light Weapon Ineptitude Other
4516,36880,45,-45,Incantation of Light Weapon Ineptitude Self
4517,36880,45,45,Incantation of Light Weapon Mastery Other
4518,36880,45,45,Incantation of Light Weapon Mastery Self
4519,36880,47,-45,Incantation of Missile Weapon Ineptitude Other
4520,36880,47,-45,Incantation of Missile Weapon Ineptitude Self
4521,36880,47,45,Incantation of Missile Weapon Mastery Other
4522,36880,47,45,Incantation of Missile Weapon Mastery Self
4523,36880,39,-45,Incantation of Cooking Ineptitude Other
4524,36880,39,-45,Incantation of Cooking Ineptitude Self
4525,36880,39,45,Incantation of Cooking Mastery Other
4526,36880,39,45,Incantation of Cooking Mastery Self
4527,36880,31,-45,Incantation of Creature Enchantment Ineptitude Other
4528,36880,31,-45,Incantation of Creature Enchantment Ineptitude Self
4529,36880,31,45,Incantation of Creature Enchantment Mastery Other
4530,36880,31,45,Incantation of Creature Enchantment Mastery Self
4531,36880,47,-45,Incantation of Missile Weapon Ineptitude Other
4532,36880,47,-45,Incantation of Missile Weapon Ineptitude Self
4533,36880,47,45,Incantation of Missile Weapon Mastery Other
4534,36880,47,45,Incantation of Missile Weapon Mastery Self
4535,36880,46,-45,Incantation of Finesse Weapon Ineptitude Other
4536,36880,46,-45,Incantation of Finesse Weapon Ineptitude Self
4537,36880,46,45,Incantation of Finesse Weapon Mastery Other
4538,36880,46,45,Incantation of Finesse Weapon Mastery Self
4539,36880,20,-45,Incantation of Deception Ineptitude Other
4540,36880,20,-45,Incantation of Deception Ineptitude Self
4541,36880,20,45,Incantation of Deception Mastery Other
4542,36880,20,45,Incantation of Deception Mastery Self
4543,36880,7,-45,Incantation of Defenselessness Other
4544,36880,7,-45,Incantation of Defenselessness Self
4545,36880,36,-45,Incantation of Faithlessness Other
4546,36880,36,-45,Incantation of Faithlessness Self
4547,36880,36,45,Incantation of Fealty Other
4548,36880,36,45,Incantation of Fealty Self
4549,36880,37,-45,Incantation of Fletching Ineptitude Other
4550,36880,37,-45,Incantation of Fletching Ineptitude Self
4551,36880,37,45,Incantation of Fletching Mastery Other
4552,36880,37,45,Incantation of Fletching Mastery Self
4553,36880,21,-45,Incantation of Healing Ineptitude Other
4554,36880,21,-45,Incantation of Healing Ineptitude Self
4555,36880,21,45,Incantation of Healing Mastery Other
4556,36880,21,45,Incantation of Healing Mastery Self
4557,36880,7,45,Incantation of Impregnability Other
4558,36880,7,45,Incantation of Impregnability Self
4559,36880,6,45,Incantation of Invulnerability Other
4560,36880,6,45,Incantation of Invulnerability Self
4561,36880,32,-45,Incantation of Item Enchantment Ineptitude Other
4562,36880,32,-45,Incantation of Item Enchantment Ineptitude Self
4563,36880,32,45,Incantation of Item Enchantment Mastery Other
4564,36880,32,45,Incantation of Item Enchantment Mastery Self
4565,36880,18,45,Incantation of Item Tinkering Expertise Other
4566,36880,18,45,Incantation of Item Tinkering Expertise Self
4567,36880,18,-45,Incantation of Item Tinkering Ignorance Other
4568,36880,18,-45,Incantation of Item Tinkering Ignorance Self
4569,36880,22,-45,Incantation of Jumping Ineptitude Other
4570,36880,22,-45,Incantation of Jumping Ineptitude Self
4571,36880,22,45,Incantation of Jumping Mastery Other
4572,36880,22,45,Incantation of Jumping Mastery Self
4573,36880,24,-45,Incantation of Leaden Feet Other
4574,36880,24,-45,Incantation of Leaden Feet Self
4575,36880,35,-45,Incantation of Leadership Ineptitude Other
4576,36880,35,-45,Incantation of Leadership Ineptitude Self
4577,36880,35,45,Incantation of Leadership Mastery Other
4578,36880,35,45,Incantation of Leadership Mastery Self
4579,36880,33,-45,Incantation of Life Magic Ineptitude Other
4580,36880,33,-45,Incantation of Life Magic Ineptitude Self
4581,36880,33,45,Incantation of Life Magic Mastery Other
4582,36880,33,45,Incantation of Life Magic Mastery Self
4583,36880,23,-45,Incantation of Lockpick Ineptitude Other
4584,36880,23,-45,Incantation of Lockpick Ineptitude Self
4585,36880,23,45,Incantation of Lockpick Mastery Other
4586,36880,23,45,Incantation of Lockpick Mastery Self
4587,36880,45,-45,Incantation of Light Weapon Ineptitude Other
4588,36880,45,-45,Incantation of Light Weapon Ineptitude Self
4589,36880,45,45,Incantation of Light Weapon Mastery Other
4590,36880,45,45,Incantation of Light Weapon Mastery Self
4591,36880,30,45,Incantation of Magic Item Tinkering Expertise Other
4592,36880,30,45,Incantation of Magic Item Tinkering Expertise Self
4593,36880,30,-45,Incantation of Magic Item Tinkering Ignorance Other
4594,36880,30,-45,Incantation of Magic Item Tinkering Ignorance Self
4595,36880,15,45,Incantation of Magic Resistance Other
4596,36880,15,45,Incantation of Magic Resistance Self
4597,36880,15,-45,Incantation of Magic Yield Other
4598,36880,15,-45,Incantation of Magic Yield Self
4599,36880,16,-45,Incantation of Mana Conversion Ineptitude Other
4600,36880,16,-45,Incantation of Mana Conversion Ineptitude Self
4601,36880,16,45,Incantation of Mana Conversion Mastery Other
4602,36880,16,45,Incantation of Mana Conversion Mastery Self
4603,36880,27,45,Incantation of Monster Attunement Other
4604,36880,27,45,Incantation of Monster Attunement Self
4605,36880,27,-45,Incantation of Monster Unfamiliarity Other
4606,36880,27,-45,Incantation of Monster Unfamiliarity Self
4607,36880,19,45,Incantation of Person Attunement Other
4608,36880,19,45,Incantation of Person Attunement Self
4609,36880,19,-45,Incantation of Person Unfamiliarity Other
4610,36880,19,-45,Incantation of Person Unfamiliarity Self
4611,36880,45,-45,Incantation of Light Weapon Ineptitude Other
4612,36880,45,-45,Incantation of Light Weapon Ineptitude Self
4613,36880,45,45,Incantation of Light Weapon Mastery Other
4614,36880,45,45,Incantation of Light Weapon Mastery Self
4615,36880,24,45,Incantation of Sprint Other
4616,36880,24,45,Incantation of Sprint Self
4617,36880,45,-45,Incantation of Light Weapon Ineptitude Other
4618,36880,45,-45,Incantation of Light Weapon Ineptitude Self
4619,36880,45,45,Incantation of Light Weapon Mastery Other
4620,36880,45,45,Incantation of Light Weapon Mastery Self
4621,36880,44,-45,Incantation of Heavy Weapon Ineptitude Other
4622,36880,44,-45,Incantation of Heavy Weapon Ineptitude Self
4623,36880,44,45,Incantation of Heavy Weapon Mastery Other
4624,36880,44,45,Incantation of Heavy Weapon Mastery Self
4625,36880,47,-45,Incantation of Missile Weapon Ineptitude Other
4626,36880,47,-45,Incantation of Missile Weapon Ineptitude Self
4627,36880,47,45,Incantation of Missile Weapon Mastery Other
4628,36880,47,45,Incantation of Missile Weapon Mastery Self
4629,36880,45,-45,Incantation of Light Weapon Ineptitude Other
4630,36880,45,45,Incantation of Light Weapon Mastery Other
4631,36880,45,45,Incantation of Light Weapon Mastery Self
4632,36880,45,-45,Incantation of Light Weapon Ineptitude Other
4633,36880,6,-45,Incantation of Vulnerability Other
4634,36880,6,-45,Incantation of Vulnerability Self
4635,36880,34,-45,Incantation of War Magic Ineptitude Other
4636,36880,34,-45,Incantation of War Magic Ineptitude Self
4637,36880,34,45,Incantation of War Magic Mastery Other
4638,36880,34,45,Incantation of War Magic Mastery Self
4639,36880,28,45,Incantation of Weapon Tinkering Expertise Other
4640,36880,28,45,Incantation of Weapon Tinkering Expertise Self
4641,36880,28,-45,Incantation of Weapon Tinkering Ignorance Other
4642,36880,28,-45,Incantation of Weapon Tinkering Ignorance Self
4660,36872,18,0.2,Epic Acid Bane
4661,33591300,360,7,Epic Blood Thirst
4662,36872,15,0.2,Epic Bludgeoning Bane
4663,36872,169,0.07,Epic Defender
4664,36872,17,0.2,Epic Flame Bane
4665,36872,16,0.2,Epic Frost Bane
4666,33591304,168,0.07,Epic Heart Thirst
4667,36868,28,60,Epic Impenetrability
4668,36872,14,0.2,Epic Piercing Bane
4669,36872,13,0.2,Epic Slashing Bane
4670,33591304,170,0.05,Epic Spirit Thirst
4671,36872,19,0.2,Epic Storm Bane
4672,33591300,361,-30,Epic Swift Hunter
4673,20488,69,0.8,Epic Acid Ward
4674,20488,66,0.8,Epic Bludgeoning Ward
4675,20488,67,0.8,Epic Flame Ward
4676,20488,68,0.8,Epic Frost Ward
4677,20488,65,0.8,Epic Piercing Ward
4678,20488,64,0.8,Epic Slashing Ward
4679,20488,70,0.8,Epic Storm Ward
